,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
FAM78BB,0.0,0.0,0.06223467103606973,0.14042721721576562,0.5538770119810739,0.4130320648107971,0.13372604694362691,0.0,0.12867993791480378,0.0,0.3016252480465021,0.11823425868272318,0.9118168391810123,0.19147660831578747,0.2040938448863087,0.0,0.17483034642287887,0.0
CABZ01111915.1,0.0,0.0,0.01699330508846164,0.07214425133529169,0.5773756589466138,0.0,0.19349905081774169,0.016095119413081806,0.493789047447796,0.0,0.08072098462186318,0.06886327998625738,0.6104557698166139,0.1953571907906703,0.2086661978680759,0.0,0.12783210921018806,0.0
WDR21,0.05769726184620428,0.0,0.014018128921846923,0.0,0.6747398206019273,0.2896510223104813,0.0514288803984033,0.00902728010406665,0.7344151990892239,0.0,0.3504212305712991,0.1335713950907938,0.2432346702943362,0.04548617871293391,0.25869837505881066,0.15352806493499982,0.0,0.0
SI:DKEY-95P16.2,0.017069107798571834,0.0,0.025035797189451852,0.2061302116092807,0.5454664971275621,0.1687619654373826,0.4555913727207224,0.020431124857274035,0.616954894980153,0.0,0.09764902209675792,0.06535969404740612,0.6476338864441886,0.0,0.08564699581526956,0.0,0.37489201166990804,0.0
NCALDA,0.004248779364891873,0.0,0.17712741397060688,0.05425970826527847,0.7301392266279145,0.4525186645621736,0.0,0.041771508810311275,0.3261691471958316,0.0,0.4013696123918943,0.06316355214406426,0.8537967578901986,0.0,0.17085960283807636,0.170879733597615,0.1639635369556055,0.0
SI:DKEY-15H14.4,0.0,0.0,0.05302936303756726,0.015936938695724948,0.7798817479777541,0.3594505360156645,0.1167034910220894,0.0,0.18021555321622576,0.0,0.33688273825081066,0.15452176474960178,0.7700454686866915,0.22277794888160307,0.18049051869440666,0.0,0.0,0.0
SI:CH211-117M22.2,0.0,0.0,0.21883290168724878,0.0,0.20919518071519178,0.3555768692243555,0.6389383320320047,0.05051839214182539,0.4193731321439054,0.0,0.5089393725419015,0.0,0.5105717155012088,0.21383361920177502,0.24226148199055328,0.0,0.0,0.0
SI:DKEY-23A13.18,0.25846006638989605,0.5235247190907318,0.06284164759755928,0.15851943733562884,0.1063621969884358,0.22048097927964705,0.5223023882575637,0.0976017577758699,0.6003445105815363,0.2611621963929787,0.32160634955287604,0.04255165991596419,0.36913237675305827,0.14393535826328596,0.13261773217080194,0.16066159991097403,0.16941044499032012,0.174151207774203
NDUFB4,0.0,0.0,0.0,0.0,0.5416229894002228,0.01413245463923414,0.26287183432181266,0.0,0.3094085567487652,0.0,0.040279692509876876,0.21080474144466924,0.42807629388971485,0.0,0.2324432307830009,0.012106503083929224,0.11760153380632817,0.0
MCL1B,0.0,0.08104574356740273,0.4647697476515635,0.12117633144819856,0.5929399882060311,0.35188640227075263,0.13832430385862243,0.1018787704755433,0.27510753206929645,0.0,0.457437939750783,0.0,0.6653794484922805,0.2406481003395543,0.15839612303813172,0.08105435231224521,0.0,0.1506281404332116
RPL6,0.0,0.0,0.12543995206733113,0.20549233800664013,0.5143897687077311,0.34719683165801,0.5180821435339595,0.05209051335748296,0.4685751569500913,0.0,0.07995645553744364,0.16841695271667687,0.6722432348094342,0.03801652202160451,0.06906939271519584,0.11841641765678682,0.26357209273928645,0.05192361731031578
PDIA3,0.16336386958546442,0.0,0.03735003530702731,0.2250545449257966,0.38957712086245505,0.4922959967160638,0.2866741782899599,0.13201735393021477,0.5179058304674279,0.0,0.3254942171202161,0.20996158582903718,0.5306531841083726,0.0,0.25548900302333866,0.06272261616076928,0.0,0.024087056259073543
SI:CH1073-190K2.1,0.0,0.0,0.010207189907399472,0.09550855718262684,0.4255180513925014,0.7505243410257975,0.3548548072048478,0.0,0.39979042110062696,0.0,0.45049460951609466,0.11009911387241915,0.12619109614640062,0.0,0.0,0.0,0.0,0.0
SI:CH1073-26E8.2,0.0,0.0,0.0,0.0,0.395930149569005,0.28958920367163404,0.19971383985486457,0.0,0.37249930041839646,0.0,0.33839979340290705,0.0,0.4258999023578808,0.3046236560966813,0.1371222490414346,0.017446876870718036,0.0,0.0
HIST1H4D,0.0,0.0,0.0,0.0,0.0,0.2578259350520219,0.2288442123590307,0.03317749812381696,0.5204210816487053,0.0,0.71458549808289,0.0,0.403115605880832,0.043864550145291795,0.15663726438711514,0.028565561220554984,0.0,0.0
ZGC:165555,0.09639804161741113,0.0,0.044581961532104475,0.0,0.015756317451633948,0.17542848470742944,0.33062080141965733,0.0,0.531345210970745,0.0,0.8828059335238412,0.0,0.24603777248363998,0.00736162199145763,0.0,0.10793025387066356,0.0,0.0
FP016247.1,0.0,0.0,0.1920542946582385,0.0569274704246271,0.0,0.33588587916156015,0.4545948538835826,0.0,0.4413888270670466,0.0,0.328631272280367,0.0,0.10539333329469268,0.3748158577367098,0.22614022766491262,0.0,0.0,0.0
TADA1,0.04186790623893607,0.0,0.032476705279509674,0.0,0.5016602128304075,0.3421929838629118,0.5846974967167542,0.0,0.4886715841288622,0.0,0.295835214377625,0.04870258735628046,0.3582119597139645,0.049028663258605006,0.28709335919808254,0.1525173992327994,0.07057288746083629,0.0
SI:DKEY-193H7.5,0.0,0.0,0.1195477899685917,0.0,0.47739247302693616,0.4689371974772628,0.07748095040200075,0.0,0.7621390745341936,0.11687559549390839,0.15198850410254364,0.04829793105019165,0.42258733236284896,0.0065080093426494795,0.2891337687525782,0.0,0.0,0.08066163676381145
SI:CH211-210C8.5,0.0,0.0,0.019036727541850082,0.11271056210990098,0.4510189057681014,0.02549602129294045,0.0,0.0,0.7097127732549803,0.0,0.0,0.03650555482661115,0.29692553845025377,0.0,0.4559177609006817,0.07575566041861888,0.0,0.0
SI:DKEYP-3B12.15,0.0,0.0,0.2338010614047051,0.0,0.6399243349959615,0.09113109309279414,0.29371929028636695,0.0,0.024316123868819636,0.050236617686766474,0.3679350915598444,0.2613173936175095,0.22689586174189166,0.0,0.14297755497297468,0.0,0.0,0.0
SI:DKEY-77P23.8,0.0,0.0,0.21127840852199095,0.0,0.643173874600385,0.06125093950935717,0.4738697144709049,0.0,0.0,0.064392824141804,0.3525622678111165,0.24462014084254763,0.2183423489131065,0.0,0.1360147743487947,0.0,0.0,0.0
SI:DKEYP-3B12.13,0.0,0.0,0.2227371063092967,0.03679077058529569,0.6363444996664639,0.12153088777298886,0.3458406928702269,0.0,0.004769836616987847,0.03958693119873985,0.35291387978773353,0.2544841360204141,0.21333137703433014,0.0,0.13881357740785896,0.0,0.0,0.0
SUPT4H1,0.20779516450266253,0.0,0.23442408498720776,0.3344262739028362,0.6827072413784183,0.5297052867692928,0.3540064989212872,0.33117933426621515,0.19237723715069333,0.011694795506202817,0.0,0.17203362447737253,0.3795271338604816,0.0,0.19468814346437455,0.12132727335022188,0.29390455105152263,0.0
TMED9,0.03848574892611475,0.0,0.15896084025133977,0.04248566431062253,0.4569329515155477,0.44172794549091315,0.045072204420375475,0.07070126017058277,0.7382878181620721,0.0,0.0,0.21795540852816886,0.32300249055839053,0.2664377212636285,0.3497347498990577,0.2135846118167028,0.0,0.0
ZGC:92287,0.0,0.0,0.24038964599768634,0.004041672343942582,0.5969060308059237,0.2612671973223238,0.26028339923647204,0.0,0.6085866516137486,0.0,0.147299579764713,0.06869782375540891,0.44389081488796606,0.2439419176937624,0.10382023573992506,0.14682719992044785,0.07372451529378919,0.0
SI:DKEYP-14F10.3,0.0,0.0,0.10169962125805143,0.0,0.35943511099304054,0.39441101430947384,0.004346745013706486,0.0,0.7045056762843568,0.0,0.5451917171534459,0.26297686583325075,0.22954276640897667,0.0,0.1540783442830568,0.00859003875844325,0.0,0.0
SI:DKEY-23A13.10,0.17194247837688412,0.08303093643366827,0.08667050771278176,0.14118263239295684,0.3051686252186137,0.2859727207862584,0.5217748681656911,0.19339219013163939,0.7325863375937123,0.20715767263341192,0.1075902387146005,0.035915810012157136,0.3494661736175253,0.3382579943731582,0.2817212001431274,0.15867071524588322,0.09434469068329975,0.0
CDKN1BB,0.0,0.0,0.21690792168056233,0.27150789147398857,0.32780999756600004,0.6220021975356178,0.34011492207952654,0.18046393263174926,0.11150524772570237,0.0,0.2894351683110116,0.08281978791116086,0.7402357855301278,0.25493200652699505,0.11291134152596859,0.32471229939003493,0.27521068395340176,0.0
SI:DKEY-53F14.4,0.15859649302470452,0.010758190376027802,0.05233951357543539,0.034483344205770664,0.35508945286091276,0.4094386625419927,0.2890136571271054,0.01868470274516233,0.5275924054085699,0.0,0.25219095452359963,0.16509356651597476,0.6439010537832067,0.0,0.09737964743316425,0.0,0.20845574444392537,0.15584740054123167
MCC,0.20051072965915767,0.0,0.19474495340046497,0.06123077821361645,0.49684597970283045,0.269133490264089,0.0820453729123186,0.12330391807484982,0.6979574935720445,0.055828638046435335,0.12497328951003817,0.07457426905322241,0.5627761438248239,0.32549808754957116,0.0,0.15322041784322799,0.07400492972150903,0.15498175182751178
BZW1A,0.04305456450342018,0.0,0.1381727933224,0.2091751221319236,0.5627839257515549,0.41600891084272107,0.09341539327709898,0.21208289978576172,0.012893808502636115,0.0,0.3466848932814483,0.13756154819416708,1.1037731716294703,0.20033620612088515,0.20695773227871528,0.13415146617002413,0.24029324386725645,0.026889849797255713
GDF3,0.07085683886832644,0.0,0.083607900464156,0.03515324546469044,0.644990805231714,0.3094157873006434,0.1055453049559186,0.20390352396054953,0.12377992845327154,0.0,0.3471507567253848,0.18561409835863746,1.0853206438467515,0.2316903508129725,0.3773258096885593,0.21974989039909007,0.2665255604630368,0.0
BIRC5B,0.0,0.0,0.20145922166785893,0.06089226105457209,0.7066229521498074,0.31571816817725484,0.03207556929669285,0.09665984551953809,0.0,0.0,0.3651938475355028,0.2522014121628769,0.813376933612665,0.0,0.2765106107014958,0.39694322683981287,0.0,0.0
CNIH4,0.004157508556878956,0.0,0.055737807460054224,0.11631819266572664,0.6183401700629806,0.0,0.25435232305857886,0.016977661099097915,0.8861769194165001,0.0,0.0,0.20418396512159623,0.22255783585531233,0.0,0.2084935834855984,0.02587438837572467,0.02380574435594924,0.0
SI:DKEY-23A13.16,0.444132575351396,0.5041382149662629,0.0,0.26743240957870923,0.04805680481557058,0.1465050400502562,0.3778863045254063,0.2781082251600649,0.640059220271007,0.34468530360458,0.30854281426345287,0.015330775188370229,0.20555943570940532,0.0670448646864343,0.08268506710509638,0.21662045652625964,0.12458145040752493,0.15624587496100217
KRT97,0.0,0.0,1.2778730587710814,0.007384478594033798,0.1970766735192865,0.0,0.08156955306727297,0.0,0.5519185939480352,0.0,0.0,0.21319228234137402,0.5535819016586413,0.4380832761601621,0.10434395482702903,0.12520878605351812,0.14495139588383238,0.044702049340623544
EIF3JA,0.03564087574429449,0.0,0.05775979064370303,0.20078493495419386,0.4383232432175868,0.3817206832019749,0.5261435915348825,0.22899649523826057,0.3654188614004154,0.0,0.046393480801048714,0.11513705951382563,0.5576782946049429,0.2035767676949047,0.11709339547498787,0.26359131719519263,0.07566726817009022,0.26613971736919484
SI:DKEY-47K16.4,0.0,0.0,0.0,0.031097371804104094,0.7378836537906984,0.260197771193439,0.2624976939630535,0.0,0.8425943897327813,0.0,0.16309808833359382,0.0,0.0,0.0,0.012677886589468917,0.0,0.08537284688463154,0.0
PTGFR,0.2372518628973837,0.5301701710699397,0.0455730605620987,0.05854045691795818,0.2820979687423261,0.1155456634972369,0.0,0.22842140002653694,0.5295215239855585,0.0019573510866917943,0.12755512531820046,0.0,0.009457368981887825,0.3004924057139848,0.38218707701235266,0.29194622710488954,0.12508665591246007,0.29909272829636596
TWF1,0.0,0.0,0.15456768179927868,0.0,0.3896482598397744,0.40515395784072283,0.0,0.0,0.5187526381723826,0.0,0.13074825298157572,0.12289370155368044,0.41809868747635826,0.0,0.25318628527312415,0.3138014562625003,0.08224916809667793,0.0
ZNF1034,0.11347858551605039,0.0,0.0,0.0,0.24447413567346202,0.4207958252232752,0.0,0.0,0.46591194828928656,0.0,0.3397744072569891,0.17947024206872686,0.3290762647569134,0.0,0.24456149799281107,0.05007317990838681,0.141058781553082,0.0
SI:CH211-53F16.1,0.03164458721062112,0.0,0.0,0.006793086325940926,0.42882450364956226,0.1700679489619719,0.3365770236869904,0.0,0.7068537806478756,0.0,0.0804238571447222,0.028605396857882555,0.2478588349152161,0.0,0.30752666592541833,0.0,0.07231928581134905,0.0
PPP1CBL,0.02495938561852099,0.20582015626193886,0.2768032384661783,0.0,0.3871520026980124,0.45522272765559685,0.20664836212191215,0.08324960435604538,0.6301685068573644,0.0063273112824066245,0.024594679605674227,0.13748509352851984,0.4522708356764035,0.2444762731042337,0.01826448349189827,0.194403845380022,0.10166092529538892,0.0
ZNF986,0.0,0.0,0.0,0.09111819542089755,0.6263107062363258,0.30368776953033,0.0,0.0,0.4401953735905094,0.0,0.1165354084476169,0.0806025162041393,0.680621425722751,0.126091041810189,0.24117583188676264,0.17649513860302185,0.10928721852635775,0.08510624296898671
SI:CH211-212K5.1,0.0,0.0,0.13945058946463554,0.0,0.5697278706200172,0.4351620170820785,0.0,0.0,0.7106456735594758,0.0,0.2269152932533681,0.0,0.1488598207366193,0.0,0.25150546223429027,0.0,0.03070618896317933,0.0
POLE2,0.0,0.01622047050015567,0.08470246635725658,0.0814955805249218,0.43924298290624864,0.4677525646452519,0.1680127242321935,0.13421322057873472,0.4138478964595337,0.0,0.14331118235733253,0.009094164770241907,0.48149993226465443,0.3402105566440597,0.3345369141038203,0.07401532075995455,0.0,0.05688349020123947
ALAS1,0.13501542252882162,0.0959566972183928,0.4979711089290398,0.21443654709820428,0.39942195373270784,0.2210912319788882,0.20788824350140023,0.10891166500521333,0.4997620031729929,0.09456737038828958,0.17627435829438412,0.12064491499284032,0.433162843321443,0.2708546567528073,0.08937613590309913,0.16011400326695427,0.334116799771063,0.08607952253891746
SI:DKEY-54J5.2,0.05881714778602941,0.0,0.0,0.016041240896282092,0.5136977460848726,0.2818984882682897,0.0,0.03110950114399463,0.45459348765961455,0.047969547031226044,0.11449726675806683,0.0,0.6729262793125007,0.0,0.10689558023310504,0.0,0.0,0.0
BX470200.3,0.0,0.0,0.0,0.11428978736380517,0.5750119010426715,0.18578313909095057,0.150909906748523,0.0,0.4669842841603819,0.0,0.2513182381096291,0.08906251776091313,0.404588172626484,0.0,0.17179527252560287,0.0,0.18895692716102283,0.0
ENSDART00000168735,0.0,0.0,0.0,0.0,0.3306045607946161,0.28963660311432593,0.17115123920713096,0.0,0.21355494905269587,0.0,0.04714174225044238,0.22180105178847045,0.44243386204559987,0.0,0.12119133607250847,0.03424942428346793,0.13257769498976024,0.0
PIN1,0.21315098256489687,0.0,0.1938864332898593,0.0,0.34276761907554193,0.1650185863831714,0.5812427480017036,0.0,0.5116328329943559,0.0,0.10127322087871507,0.29134042478273164,0.3178070179915547,0.0,0.1319965866262881,0.0,0.10807767739847317,0.0
P4HB,0.06476653810888038,0.0,0.14400828231878834,0.09648726409852401,0.6178331109325498,0.41996309240820046,0.1557932601956714,0.11456300544794064,0.0,0.1016705723170827,0.5900476247643808,0.1485642370631958,0.9981036298628553,0.13791741897256762,0.19073672211461154,0.11127480097865182,0.14720367127970502,0.03203141609985206
SDC3,0.13709285030764826,0.0,0.017980608155144913,0.2782329900690285,0.34976252929011975,0.34771704624001537,0.5032499486841605,0.0,0.5918286943829137,0.0,0.3657172172442368,0.010846836959520835,0.19890954070542466,0.0,0.38552278123160294,0.0820888185431915,0.35931789234132244,0.0
SI:CH211-271G18.4,0.0,0.0,0.0,0.009482646628207594,0.7244650733459223,0.20075100019161107,0.13273708083370522,0.023820734627345144,0.7560875615394226,0.06296425003288887,0.1604887296532613,0.0,0.3437702184688735,0.010573008571797783,0.3526420158775412,0.0067189811529501375,0.006531105144608949,0.0
SI:DKEY-23A13.4,0.0,0.0,0.07118897882360423,0.10090681169535232,0.3454726216286003,0.38668464361263716,0.7432325737655945,0.0,0.7613749024081784,0.0,0.1388103210335901,0.0438240454976418,0.5377236036875178,0.159075847010826,0.16369619064406504,0.04196630710661001,0.07000105649866124,0.002648357797990418
ACTR3,0.2107945304742588,0.0,0.12937851124482846,0.07576854878712189,0.29902338391882965,0.1590751808204117,0.44340007243885127,0.0,0.586407171274925,0.0,0.31739300402367193,0.21500219813911384,0.37966026265501535,0.0,0.0794890095464824,0.0,0.21692517627686542,0.11020468503784599
TBC1D13,0.0,0.0,0.0,0.12883834732625718,0.6180966543433599,0.23320755008396524,0.062181668014888766,0.0,0.6624855951475979,0.0,0.0,0.0,0.4797742964927127,0.20234490132457628,0.11879263079581999,0.1583548767478941,0.0,0.0
SI:CH211-113A14.26,0.2893558543482635,0.0,0.0,0.00838908906029817,0.04273362832291906,0.14442732698795308,0.3832015702401397,0.1521487968483603,0.563502400804536,0.22707016907618535,0.6027127300675003,0.16415033956692843,0.3769671742858521,0.0,0.0,0.19970514895761435,0.08566462110381992,0.0
PPIL1,0.09780758729143757,0.012209350939958702,0.018752323890422452,0.2688512855289165,0.4632808103969968,0.31755986404417297,0.5632085119429404,0.0670361690744854,0.4072190253323601,0.0,0.11794201399433933,0.0,0.5379375107231594,0.1848906733563404,0.09553328777308026,0.17796505170724786,0.2691093031960024,0.06151677726652301
PRPSAP1,0.28991589174015964,0.0023289691319091184,0.326461276744452,0.0012897073486952825,0.15753680877701,0.23618518257681814,0.39559714990303096,0.09004307302048833,0.2938223749384689,0.0,0.1701484407262717,0.2253230198609152,0.37420154589833254,0.04898792871338143,0.214450433460526,0.1326521241479234,0.08384182781004164,0.03771987707738611
RRAGA,0.09484042521886846,0.0,0.0,0.11137395454364132,0.4186714238593156,0.3012036925112582,0.08515219894434334,0.0,0.34870856126891214,0.0,0.37887051847745296,0.08473260717555793,0.32193954319376805,0.0,0.36349568108576485,0.022681861740634322,0.0,0.0034149357288813745
RAP2C,0.11066645047837827,0.0,0.3365892050906447,0.0646864289117194,0.41066176355816947,0.4275749781458335,0.10568792132017062,0.22415226259541923,0.518082439946015,0.0491480444298577,0.24439466628275475,0.08318309880011539,0.46808993074242744,0.0653090170454772,0.28048809074381487,0.210381766125859,0.11456398269168264,0.026759015277548513
MYO3A,0.0,2.2306081041855457,0.2650826102073861,0.1117802335697031,0.0,0.18373465959768506,0.0,0.1192930321586069,0.06217074795468726,0.17621220683548192,0.3171723735339996,0.12146883098521184,0.0,0.0,0.0,0.0,0.26258559061792947,0.5245362414143547
FUBP1,0.45051523245881764,0.9111487714756854,0.12259249448870431,0.3400349657925598,0.31192668347802377,0.06564560249515557,0.0871356797061034,0.3841195604180038,0.24465047778178078,0.27016209035579863,0.15708901094828337,0.1034295338299854,0.286593377696287,0.31341589793029784,0.0395027118027389,0.10739701930938834,0.3332715025978745,0.31585365930081416
ZGC:174888,0.0195105377246021,0.43501423681088225,0.0,0.0,0.019936102222615555,0.054856011357931285,0.036177382539385836,0.012330477106799392,0.0,0.5168787101121782,0.0,0.035606064409585414,0.0,0.0,0.07051108333019682,0.0031324659089433985,0.1389450125165319,0.3545032538311042
SI:DKEY-108K21.23,0.0,0.0280448038192301,0.0,0.012995525874321828,0.03651509288147944,0.055422354082901006,0.14473608373580393,0.0347347222900374,0.08676307429812044,0.031090370094681668,0.06119299985753281,0.018279690949749402,0.0,0.0,0.0,0.015587653227813511,0.0,0.0
TIA1L,0.2842803344481632,0.6374140069797917,0.16494123832687993,0.17308705083437095,0.4735424467581582,0.2203606735274634,0.08225581879761847,0.12628489790325143,0.42263950402555994,0.16870110204717415,0.14478067975666117,0.10456825884076781,0.4075049031218481,0.21792990505992288,0.09778454525109892,0.09886716010007819,0.12414292487541428,0.16107664444248718
