,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
CABZ01111915.1,0.6803229821952761,0.0,0.039252162761123324,0.07986524096236863,0.0,0.0,0.1844415367179856,0.08638104782155864,0.39240974628745035,0.0,0.0954225736459106,0.06987953308194723,0.18271146006606848,0.19962931536814812,0.5809500026100901,0.0,0.0,0.0
WDR21,0.32193941255042097,0.0,0.014893815717680592,0.0,0.1658495414159613,0.2950424012326994,0.015072601586643062,0.006257319789190201,0.6621383994499207,0.0,0.36607680080557076,0.12690243414559874,0.2526038904328858,0.043180835011861846,0.6938336350275872,0.0,0.0,0.0
SI:DKEY-95P16.2,0.713330222596977,0.0,0.009932792091863164,0.1757915772912872,0.0,0.10223719286738704,0.461131287660655,0.25041229590075037,0.5739912291240727,0.0,0.10350001686492993,0.0441512072310337,0.052400255072951304,0.0,0.5149272244914815,0.23791227738639276,0.0,0.0006853778220523612
NCALDA,0.953930758288771,0.0,0.18791937415177443,0.03988234258211728,0.15637446362300927,0.429499067908835,0.0,0.09158870412547146,0.17551900565080392,0.0,0.4028383257028893,0.08199472372161012,0.1613973314236476,0.0,0.722398671019881,0.0816932113062464,0.016487939222150288,0.0
SI:DKEY-15H14.4,0.8119658029701089,0.0,0.06718433416850897,0.009016864855189152,0.0,0.3424271103253003,0.1696123668947591,0.0,0.019987041940806298,0.0,0.32754715885812014,0.1813221014297193,0.16816592025230487,0.23228151986663503,0.7772211375841919,0.0,0.0,0.025472837687948797
SI:CH211-117M22.2,0.5730976510256574,0.0,0.23032327379241566,0.0,0.0,0.33923851736559985,0.6355235704655141,0.0,0.3297516776326845,0.0,0.5197512059505422,0.0,0.23825171861584427,0.21610020514013517,0.2144992995406018,0.0,0.0,0.0
SI:DKEY-23A13.18,0.3899876515908437,0.5431321878332558,0.05493963553881297,0.14959504704523605,0.1544498749453353,0.21413684467687538,0.5078438993675872,0.11365034793580973,0.6371233196230983,0.2514037393349471,0.3348708047671128,0.0375827214314616,0.1375103013374208,0.14913014160824922,0.13692201836622628,0.18514820812108218,0.1782676409945384,0.14280985060607276
NDUFB4,0.5095385074416378,0.0,0.0,0.0,0.0091260596216753,0.0,0.2676143808415887,0.0439040093833157,0.24234364034639858,0.0003650732464000252,0.04285074051991459,0.20050230731352925,0.23008005681946264,0.0,0.5367429988484927,0.0,0.0,0.0
MCL1B,0.7472012852844576,0.07626589038949803,0.4742463735326475,0.12688873928212632,0.08299453758759524,0.34208358422034557,0.16950126321479814,0.0,0.10728425316629282,0.0,0.4654232122412929,0.0,0.1646111686335524,0.24160583201982655,0.5974693797532339,0.0,0.1658851260717002,0.08306473569846708
RPL6,0.7454279161330881,0.0,0.1364895861098959,0.19200710069839907,0.11133119311959017,0.30366402836097856,0.5264436483525364,0.18386164957880463,0.41483321601110384,0.0,0.08546809409889138,0.16131471575315365,0.05203599205685175,0.04530591044397514,0.5070270247398468,0.06348613136745154,0.058618803435749045,0.011552437262259307
PDIA3,0.5878020910071364,0.0,0.044666456589852736,0.2234862759300736,0.08156891904476529,0.48495918898778534,0.26056580256646905,0.0,0.48332523568016045,0.0,0.34270792071392253,0.21359908308534878,0.2577833358436753,0.0014484615749522894,0.41598589384106943,0.07944940883004255,0.008279010041602423,0.13490202984495794
SI:CH1073-190K2.1,0.16589522124273598,0.0,0.0,0.1139487085851911,0.0,0.7640201581168287,0.32617212338257867,0.0,0.3605896022930681,0.0,0.45621310572607715,0.10240098686179978,0.0,0.0,0.4176824410906459,0.0,0.0,0.0
SI:CH1073-26E8.2,0.5271022196657508,0.0,0.0,0.0010283178790584525,0.02299496720260932,0.28490907582141434,0.19350786735020126,0.0,0.23170768388553376,0.0,0.3562927492852505,0.0,0.1317781732382462,0.3086821603438764,0.3774654732413821,0.0,0.0,0.0
HIST1H4D,0.44321548781907794,0.0,0.0,0.0,0.01312585527800661,0.2547471936406195,0.17260306961985122,0.0,0.4932762742519831,0.0,0.7338629551385939,0.0,0.1776560985462249,0.04480998243571026,0.0,0.0,0.0,0.0
ZGC:165555,0.2301119446132775,0.0,0.039346471484321785,0.0,0.10734494896685814,0.1874412101419594,0.2938456319026299,0.0,0.5612075923030182,0.0,0.8916369770705754,0.0,0.0,0.014405977285747957,0.030229086995584298,0.04372164733682407,0.0,0.0
FP016247.1,0.09202057980257844,0.0,0.17484902958827384,0.07909557780767446,0.0,0.33796764710332766,0.42105201853425106,0.0,0.45367060965351325,0.0,0.3364313646202802,0.0,0.24444049214208097,0.37205709086259503,0.0019192891652875326,0.0,0.0,0.0
TADA1,0.3792846561205652,0.0,0.024268844602739627,0.0,0.15324735258643013,0.31366180821530937,0.5772061521805549,0.0,0.4924501668614765,0.0,0.2932541987316181,0.04377070742376845,0.2953342690419683,0.053775901875385515,0.5057157942474348,0.05935919902858874,0.0,0.0
SI:DKEY-193H7.5,0.5172403516589402,0.0,0.11702329467896136,0.008201262136458366,0.0,0.46497707623978535,0.06599553647762699,0.0,0.6127922663031496,0.09231090223784635,0.18733482060570725,0.04367634926626254,0.277111904865626,0.0023522860869682888,0.49346604457192356,0.0,0.07484828203405972,0.07596565701216061
SI:CH211-210C8.5,0.3990685804660878,0.0,0.01665895689440362,0.12873447820208067,0.08130080266839435,0.010523742688914834,0.0,0.0,0.6021531297585856,0.0,0.0,0.014082257280877971,0.42809905508872204,0.0,0.46085003995091106,0.0,0.0,0.0
SI:DKEYP-3B12.15,0.2529676360658322,0.0,0.23684277072436527,0.0,0.0,0.07073973471294745,0.25860261495592324,0.0,0.03898262218301078,0.04083387484356975,0.3596765437581318,0.2576906387311711,0.14392489134159311,0.0,0.6050518101594213,0.0,0.0,0.0
SI:DKEY-77P23.8,0.2381293339740454,0.0,0.21703896077624474,0.0,0.0,0.03558380940863391,0.4377267857234495,0.0,0.02821416352218129,0.04481565882084584,0.34561607566049485,0.24048722412778797,0.13804078202838024,0.0,0.6056684228409512,0.0,0.0,0.0
SI:DKEYP-3B12.13,0.23623588787281732,0.0,0.2246121121151422,0.03130601626743491,0.0,0.0979777885438287,0.3104599394877172,0.0,0.03131993266893144,0.031249380616969528,0.34282056290546453,0.24970445863566032,0.13893426595769887,0.0,0.6036755861253748,0.0,0.0,0.0
SUPT4H1,0.40775606582476126,0.0,0.2394608209945103,0.33090989623141004,0.12823357261183166,0.5140117796445264,0.36917112729543977,0.3430919785671858,0.15791881279295705,0.00016687873239004946,0.0075948983457278995,0.17353109095986016,0.19810674948358298,0.0,0.677929820948474,0.2985600048864962,0.0,0.1295063134886151
TMED9,0.4098420876819666,0.0,0.1587662290544962,0.08098327080947082,0.23037623702037807,0.4480380893155435,0.0,0.017304396385998108,0.6450563053814369,0.0,0.030255455774360885,0.2065964445731645,0.35028297246768686,0.27008101220278363,0.46789307217544623,0.0,0.0,0.0
ZGC:92287,0.5147725240696667,0.0,0.23709082256817332,0.005529202554176349,0.1474842263289597,0.2345959310290056,0.22680205569650516,0.03354310341699195,0.5749924054483561,0.0,0.15716038208154995,0.06386907339651172,0.09377612898498118,0.24503776002834632,0.5906061062872435,0.0,0.0,0.0
SI:DKEYP-14F10.3,0.31679843667473756,0.0,0.09648804256075463,0.0,0.0,0.4055174917639203,0.0,0.0,0.5822227648966068,0.0,0.5644997716562599,0.24907225819915196,0.15842496252359425,0.0,0.36892172520957783,0.0,0.0,0.0
SI:DKEY-23A13.10,0.4076743528367833,0.12809044147659,0.08616881762621925,0.14491958697022195,0.15595614851398235,0.28419922937652253,0.4837663467201898,0.10559758592893778,0.7490554822193638,0.2020862851745672,0.15414839235577033,0.020667205712771704,0.28796290948268244,0.34393878689628127,0.3482922264194437,0.045817919960250364,0.0,0.07275520095123607
CDKN1BB,0.8298273595106705,0.0008591591626983358,0.24079521626527428,0.2528167489792401,0.33477995247880593,0.5876181297058457,0.4052347475156611,0.2540181796375437,0.0,0.0,0.28628764915937865,0.09579361090552366,0.1044842180552007,0.2629351903095622,0.3312537370839521,0.018864487750241767,0.017586853809078425,0.000748056380124969
SI:DKEY-53F14.4,0.7078727844242925,0.0,0.054979846237018334,0.044572521006599745,0.0,0.40651663197556226,0.27862360181786394,0.17654380926740132,0.3943516051543645,0.0,0.26031379538131055,0.18364398713171265,0.09418843983094675,0.0,0.33693806709434115,0.22650809275857786,0.16798189971617958,0.0
MCC,0.6602174423133236,0.05785136135466726,0.19413618894018717,0.054258911015251564,0.13912709254604916,0.28019926684720164,0.04979912107312705,0.05399652186135918,0.6352503255823503,0.08935560962453228,0.16054285681424876,0.07478239023864396,0.0,0.33353315171911596,0.5400168093499494,0.04923410531726734,0.17439327945965374,0.0
BZW1A,1.1519957500667979,0.018204165118757352,0.1447268895982157,0.1351552989479341,0.12557026951410924,0.33824979944264166,0.1606727449551211,0.14318482297886148,0.0,0.0,0.34218098574018174,0.15250380048746073,0.20081202940698162,0.20860737383009184,0.5715839868034935,0.1184246113990681,0.021010025393957656,0.09958063837560929
GDF3,1.123697055276681,0.0,0.10200810746932677,0.0010540728962314821,0.2290808564395462,0.256312534753375,0.1646252693840153,0.2271762142355289,0.016925671292686597,0.0,0.3444304323672734,0.212763064119381,0.3735998944494037,0.2422426101222614,0.6447147960914946,0.17786594904929767,0.0,0.012871443131559846
BIRC5B,0.7845157280700266,0.0,0.20276260704246785,0.039953273242477855,0.3993542197217999,0.2606418254530079,0.0891616426273413,0.0,0.0,0.0,0.3604774464192615,0.2791935773770564,0.2960765184912794,0.0,0.7016356697906592,0.0,0.0,0.0
CNIH4,0.31511122861878343,0.0,0.05224762408684484,0.1432187538738037,0.033252378927740404,0.0,0.18279938140148336,0.04446005931303017,0.8270873822636727,0.0,0.0,0.17232949155605992,0.18554309006476608,0.0,0.6236510398821568,0.0,0.0,0.0
SI:DKEY-23A13.16,0.27705110229089863,0.6190424718192631,0.0,0.22017709503391147,0.1933833981416948,0.15620139935398344,0.3438741728346458,0.09209720689248949,0.7564096524403222,0.3344288570804013,0.3713301296973813,0.0038125790278893245,0.09022513938972752,0.07056804847339494,0.13681873139102668,0.17153121395458615,0.12335857866648085,0.18535064454950342
KRT97,0.6326201726147074,0.0,1.2891345364556892,0.0,0.1141935191101252,0.0,0.0324445638196994,0.0,0.5437191231488333,0.0,0.010530811860374084,0.1967549940707577,0.09988354719451577,0.4362947926324025,0.20280513929645366,0.0,0.07825721455357089,0.0
EIF3JA,0.5867389977249333,0.0,0.05291675532071512,0.18983999809529373,0.2838293033598024,0.3382133975209625,0.5442434270141159,0.052653110083993614,0.3593892179292036,0.0,0.07011369245504284,0.10439457949258138,0.11883349972974923,0.21087722934562972,0.4691977472309132,0.034220350132018,0.2562598092367061,0.19002135745470075
SI:DKEY-47K16.4,0.11178880600737905,0.0,0.0,0.0467076856356539,0.006771022824925222,0.2468414429372376,0.2057251565094008,0.04550512292692968,0.8012926339769005,0.0,0.18043566253219417,0.0,0.0,0.0,0.7385283316253224,0.0,0.0,0.0
PTGFR,0.03837855085130188,0.487042876314511,0.044973757255884546,0.10304353887001418,0.31489698812208894,0.145630667501373,0.0,0.24331352564182704,0.44441784762194986,0.0,0.15248699196644788,0.0,0.39651506396570385,0.3036081431844276,0.275335178407458,0.19398611249833622,0.28321636537925166,0.27549094798534024
TWF1,0.5297164631144183,0.0,0.1647213276540995,0.0,0.3279533403101068,0.392361254460713,0.0,0.03587624540034278,0.39447793605706666,0.0,0.155868436720081,0.12091633840656711,0.23408351995995125,0.0,0.3894196700572457,0.0,0.0,0.0
ZNF1034,0.4018432035939273,0.0,0.0,0.0,0.026897508150966802,0.39815011007715356,0.0,0.012076633294941075,0.43419527724852564,0.0,0.3470072771918939,0.16773641580966178,0.23213869602838766,0.0,0.23106291284033598,0.20154858320482094,0.0,0.0
SI:CH211-53F16.1,0.2993714330283909,0.0,0.0,0.006112630455987825,0.0,0.14698880028960826,0.2855421240503402,0.0,0.751580315695899,0.0,0.08984537283709702,0.00888081227853761,0.30561947354455904,0.0,0.4360491322465408,0.011671615930212709,0.0,0.0
PPP1CBL,0.47698131970004104,0.16083519826187878,0.28007375152975755,0.014257055820704785,0.21797158680585102,0.4509356798988048,0.2027365561108533,0.13779069672492855,0.5157766039125661,0.029878164185940963,0.05951828902203667,0.1363572161503025,0.013484813434614426,0.24428626509766105,0.36516018036639986,0.12235220887169342,0.0,0.008671450497778012
ZNF986,0.8006801935978457,0.0,0.01094897048857649,0.08774331871075569,0.17856169303854258,0.28952520963147266,0.0,0.028150273251709185,0.2863851832125395,0.0,0.12448239914114963,0.09028218845399164,0.23026720651844673,0.13157075655633413,0.6309899163232008,0.0,0.10782049217054061,0.0
SI:CH211-212K5.1,0.24736236835140438,0.0,0.1396439218469694,0.0,0.0,0.44095878811701483,0.0,0.059724326229212595,0.5739760871953385,0.0,0.24516611039495478,0.0,0.23450328237635515,0.0,0.5773056557566224,0.0,0.0,0.0
POLE2,0.5445398133941229,0.013288990680660459,0.0918449809647893,0.11318718326821754,0.08275047306612747,0.47564114921293565,0.14798500714423415,0.0780608111389538,0.2670017452916696,0.0,0.17641764341977323,0.013193119982117843,0.3289518062529363,0.3411809015934207,0.44700694709376665,0.0,0.0714996757058499,0.0
ALAS1,0.47651482102772014,0.06919617831607934,0.50594962047268,0.23059889370096062,0.15612354268603243,0.21803264907537018,0.20006872550254093,0.32771320015196864,0.40495920764338544,0.1253947623293381,0.19620853605154762,0.12334569766060602,0.08067153569753559,0.267494992654973,0.3837573815825743,0.21977202363035983,0.11969667259193391,0.0
SI:DKEY-54J5.2,0.7516126481191934,0.0,0.0,0.025180553691972026,0.0,0.28307048102103544,0.0,0.0,0.2983119510258596,0.0732430537006721,0.15352182363695277,0.019773498300064817,0.09161165778250178,0.0,0.5193264093359647,0.03830820549599652,0.0,0.0
BX470200.3,0.4899372449701144,0.0,0.0,0.10191274015411424,0.0,0.14299951529458294,0.1591612678513375,0.08390065883951399,0.4012133372588816,0.0,0.2599715305324172,0.07124098664873842,0.1516639524098075,0.0,0.5674803687074019,0.09745416639760564,0.0,0.0
ENSDART00000168735,0.5007038505639656,0.0,0.0,0.0,0.02595199077981583,0.2634320339115194,0.18839930376851702,0.026860463929102563,0.16713534848939213,0.0,0.04188303052205634,0.22441509147330566,0.11606120254245259,0.0,0.3236179893148016,0.05114196026579659,0.0,0.0
PIN1,0.30470989221516714,0.0,0.1979541342225954,0.0,0.0,0.1489075517428783,0.53301662268363,0.040774896500088524,0.6064455515723601,0.0,0.11451626252915849,0.2877984655532717,0.1488294480887167,0.0,0.33774647290570575,0.16418769615875595,0.0,0.0
P4HB,1.041827976340214,0.06282418246014285,0.14517753937069536,0.01723130726083154,0.08417113548837249,0.3591321780554527,0.2219166540816664,0.02132026709299932,0.0,0.09892370017773912,0.5822796486661681,0.16741502235758854,0.18675899592252432,0.14529027431086347,0.6321405681197495,0.0841573924015031,0.02986800853904275,0.0
SDC3,0.25892461551834356,0.0,0.0,0.24484396056030683,0.059073926069390534,0.29269501758065236,0.4735258410945091,0.2104125816406293,0.6572094517083857,0.0,0.3607053970556073,0.0,0.36151712804555625,0.0,0.3163351100010125,0.3036556123420985,0.0,0.0
SI:CH211-271G18.4,0.4432906404763337,0.0,0.004563764597162223,0.03831876996366813,0.01535161434141936,0.2077059164952572,0.07572487776562083,0.03333308996071999,0.6337031189829031,0.05172132876097197,0.1968725585465909,0.0,0.3351129846874877,0.008301973631881654,0.7138010005933584,0.0,0.0,0.0
SI:DKEY-23A13.4,0.5985143028844166,0.0,0.06467850326853096,0.09999808009046489,0.03402886582625837,0.3438791785689976,0.7031668037078302,0.0,0.772281110640627,0.0,0.15917177203463637,0.02423027098641784,0.1628782362570537,0.15738624171673762,0.34645017971353287,0.0,0.020703541511501396,0.0
ACTR3,0.39134938327658403,0.0,0.12162730066684375,0.04432617891726791,0.0,0.1187044467157222,0.4293853388273702,0.029299019036732026,0.7031137481423596,0.0,0.30763765027281903,0.19201286523028263,0.07596227708677623,0.0,0.3154648835985499,0.2290300929563392,0.15298779572179552,0.0
TBC1D13,0.5732147034587765,0.0,0.0,0.16091955574323952,0.14946942676130037,0.23842022786425032,0.05582377209583699,0.0,0.507405532214355,0.0,0.0,0.0,0.10638170613864921,0.19996832585884844,0.6242350483514251,0.0,0.0010752227862083302,0.0
SI:CH211-113A14.26,0.41847620802552593,0.010092912367008234,0.0,0.0,0.2327035204352695,0.1492705608637636,0.33050158798887624,0.07037904713225857,0.6571169683670791,0.24124375803318365,0.6034011536679578,0.16506592666853911,0.0,0.0,0.09216451482290194,0.07831488109634162,0.0,0.11085464358578224
PPIL1,0.5677415303502581,0.0036091608860457413,0.021166136059716005,0.2568671778676229,0.1705445737432091,0.286354400070639,0.5346259641114378,0.2355005429522484,0.43620406513743576,0.0,0.10138332948839299,0.0,0.09431827352747668,0.18749099749891918,0.4360807413499532,0.1486915335592826,0.06336017938828938,0.016759075464701324
PRPSAP1,0.3639928575107235,0.05695334410251439,0.3288430139246811,0.0,0.11099523523555571,0.24426994709098443,0.38437873930584443,0.056538593490865346,0.34518702179832716,0.010683351882545315,0.1849787961378196,0.23915238822081095,0.2210604890581596,0.06235935997067272,0.20272598770167105,0.1406051095420529,0.04802482949595333,0.0
RRAGA,0.34515218804216147,0.0,0.0,0.10670633298514888,0.0,0.29646917133913475,0.09762452429676034,0.0,0.26137837832089966,0.0,0.3690984623176015,0.0921948017905385,0.37105104260023986,0.0,0.4203491001179144,0.0965516313360987,0.0,0.17590474752829796
RAP2C,0.5637297552895871,0.023707389736429482,0.343488186565687,0.05953782224190961,0.2370863391797348,0.42914476669723617,0.06127148678046797,0.1548309360587767,0.48182151022751923,0.08666488830590745,0.27573068955055474,0.07980761035679539,0.26551574942387934,0.06941357399211162,0.43683556042960064,0.0,0.058478739006840454,0.0
MYO3A,0.0,2.1488004075369096,0.2801789601252287,0.14194261164537728,0.0,0.2131372227967031,0.0031415742700128344,0.3054728847774625,0.02563513207948663,0.09465366790769676,0.26955199252249457,0.12292632070444,0.0,0.0,0.0,0.0,0.4856444052508587,0.5617792410899386
FUBP1,0.32048777153359065,0.9680693585884633,0.12642528797596223,0.3018417480241907,0.10387347364817327,0.07788305515362756,0.10477538805511155,0.31959971773218604,0.2931569351896815,0.2553211927746716,0.18284153607475703,0.106230084299448,0.040017879981063535,0.31943236217752435,0.3756648521320929,0.3294927038210021,0.2851924435682873,0.33568371539760994
ZGC:174888,0.0,0.4355423282294853,0.0,0.0,0.004890144329979465,0.06235206383896093,0.046583307699309046,0.13072878936878743,0.0,0.5493037519098668,0.0,0.03256576845840446,0.059174849349591836,0.0,0.008958697639008128,0.0,0.4015945260049999,0.0
SI:DKEY-108K21.23,0.0,0.0,0.0,0.024585298648460433,0.016294941512385423,0.061344588767627335,0.14300517421267944,0.0,0.07286227186291738,0.0,0.06154065026301947,0.016593983599390724,0.0,0.0,0.040064857804432925,0.0,0.0,0.20099481198112196
TIA1L,0.4527101143174428,0.6845524483386816,0.16995264228637666,0.15655773913775317,0.08951731961900092,0.23848894519581174,0.07498300733118798,0.10711174056858508,0.3959680052573278,0.1824475836766158,0.16560832710545373,0.1158024082465214,0.09507921362650627,0.2210910989917702,0.5087710817713622,0.16230826369562937,0.1545831553877891,0.0916712329084337
ZGC:112977,0.03350100673134499,0.950586426874598,0.010301129156756359,0.31256991848162846,0.13398822496344434,0.16627157448543867,0.0,0.17703697316420486,0.22332472230125178,0.22493232172946362,0.1314826684907798,0.0,0.13834999016712096,0.0,0.22576973116404994,0.21962196735524805,0.27039784897654817,0.0
